,player_id,playing_season,salary
436,brookaa01,2017,2116955.0
437,gordoaa01,2017,5504419.0
438,naderab01,2017,1167333.0
439,paynead01,2017,77250.0
440,aminual01,2017,7319035.0
441,horfoal01,2017,27734405.0
442,jeffeal01,2017,9769821.0
443,willial03,2017,6000000.0
444,burksal01,2017,10845506.0
445,peteral01,2017,77250.0
446,abrinal01,2017,5725000.0
447,carusal01,2017,77250.0
448,lenal01,2017,4187599.0
449,poythal01,2017,778668.0
450,mckinal01,2017,815615.0
451,crabbal01,2017,18500000.0
452,johnsam01,2017,11000000.0
453,drumman01,2017,23775506.0
454,iguodan01,2017,14814815.0
455,roberan03,2017,9259260.0
456,bogutan01,2017,1078810.0
457,harrian01,2017,1312611.0
458,whitean01,2017,77250.0
459,wiggian01,2017,7574322.0
460,zizican01,2017,1645200.0
461,brownan02,2017,77250.0
462,davisan02,2017,23775506.0
463,tollian01,2017,5290000.0
464,blakean01,2017,77250.0
465,clevean01,2017,384116.0
466,baynear01,2017,4300000.0
467,afflaar01,2017,5328652.0
468,riverau01,2017,11825000.0
469,bradlav01,2017,8808989.0
470,adebaba01,2017,2490360.0
471,mclembe01,2017,5200000.0
472,moorebe01,2017,77250.0
473,simmobe01,2017,6168840.0
474,biyombi01,2017,17000000.0
475,griffbl01,2017,29512900.0
476,marjabo01,2017,5881260.0
477,brownbo02,2017,1231500.0
478,portibo01,2017,1516320.0
479,bogdabo01,2017,9470614.0
480,bogdabo02,2017,10500000.0
481,bealbr01,2017,23775506.0
482,wrighbr03,2017,5955760.0
483,ingrabr01,2017,5519400.0
484,paulbr01,2017,815615.0
485,weberbr01,2017,160378.0
486,johnsbr02,2017,1331160.0
487,lopezbr01,2017,22642350.0
488,cabocbr01,2017,2451224.0
489,forbebr01,2017,1312611.0
490,hieldbu01,2017,3675480.0
491,milescj01,2017,0.0
492,willicj01,2017,0.0
493,swanica01,2017,1465920.0
494,payneca01,2017,2203440.0
495,leverca01,2017,1632480.0
496,anthoca01,2017,26243760.0
497,osmande01,2017,2642857.0
498,parsoch01,2017,23112004.0
499,fryech01,2017,7420912.0
500,cookech01,2017,77250.0
501,diallch01,2017,1312611.0
502,onuakch01,2017,1312611.0
503,bouchch01,2017,77250.0
504,mcculch01,2017,1471382.0
505,paulch01,2017,24268959.0
506,mccolcj01,2017,23962573.0
507,capelca01,2017,2334528.0
508,zelleco01,2017,12584270.0
509,aldrico01,2017,7300000.0
510,breweco01,2017,8105615.0
511,josepco01,2017,7630000.0
512,leeco01,2017,11747890.0
513,feliccr01,2017,7843500.0
514,russeda01,2017,5562360.0
515,augusdj01,2017,0.0
516,wilsodj01,2017,0.0
517,johnsda04,2017,815615.0
518,jonesda03,2017,1312611.0
519,lillada01,2017,26153057.0
520,wilkida02,2017,992696.0
521,dotsoda01,2017,1100000.0
522,hamilda02,2017,77250.0
523,theisda01,2017,815615.0
524,gallida01,2017,20559599.0
525,greenda02,2017,10000000.0
526,cunnida01,2017,2300000.0
527,exumda01,2017,4992385.0
528,houseda01,2017,77250.0
529,saricda01,2017,2422560.0
530,milleda01,2017,2100000.0
531,arthuda01,2017,7464912.0
532,collida01,2017,10000000.0
533,hillida01,2017,77250.0
534,nwabada01,2017,1312611.0
535,westda01,2017,2328652.0
536,bertada01,2017,1312611.0
537,reedda01,2017,815615.0
538,foxde01,2017,4609200.0
539,bembrde01,2017,0.0
540,jordade01,2017,22642350.0
541,liggide01,2017,1505942.0
542,murrade01,2017,1312611.0
543,wrighde01,2017,1645200.0
544,derozde01,2017,27739975.0
545,couside01,2017,18063850.0
546,carrode01,2017,14800000.0
547,jacksde01,2017,319266.0
548,schrode01,2017,15500000.0
549,smithde03,2017,3218280.0
550,valende01,2017,2186400.0
551,favorde01,2017,12000000.0
552,jonesde02,2017,462875.0
553,rosede01,2017,2533488.0
554,waltode01,2017,77250.0
555,whitede01,2017,1404600.0
556,bookede01,2017,2319360.0
557,harride01,2017,4402546.0
558,robinde01,2017,77250.0
559,dedmode01,2017,6900000.0
560,davisde01,2017,1312611.0
561,brookdi01,2017,815615.0
562,waitedi01,2017,12100000.0
563,nowitdi01,2017,5000000.0
564,sabondo01,2017,2550000.0
565,mitchdo01,2017,2621280.0
566,finnedo01,2017,1312611.0
567,mcderdo01,2017,3294994.0
568,bendedr01,2017,4468800.0
569,greendr01,2017,16400000.0
570,bacondw01,2017,815615.0
571,buyckdw01,2017,748160.0
572,howardw01,2017,23500000.0
573,poweldw01,2017,9003125.0
574,wadedw01,2017,17878652.0
575,mooreet01,2017,8445024.0
576,davised01,2017,6352531.0
577,sumneed01,2017,77250.0
578,udohek01,2017,3200000.0
579,paytoel01,2017,3332340.0
580,mudiaem01,2017,3381480.0
581,kanteen01,2017,17884176.0
582,bledser01,2017,14500000.0
583,gordoer01,2017,12943020.0
584,moreler01,2017,1740000.0
585,mccreer01,2017,77250.0
586,ilyaser01,2017,6514288.0
587,fournev01,2017,17000000.0
588,turneev01,2017,17131148.0
589,kaminfr01,2017,2847600.0
590,ntilila01,2017,3501120.0
591,vanvlfr01,2017,1312611.0
592,korkmfu01,2017,1465920.0
593,templga01,2017,8000000.0
594,harriga01,2017,2550055.0
595,hillge01,2017,20000000.0
596,papagge01,2017,2486757.0
597,greenge01,2017,1381403.0
598,antetgi01,2017,22471911.0
