,player_id,playing_season,salary
135,turneev01,2016,16393443.0
136,kaminfr01,2016,2730000.0
137,vanvlfr01,2016,543471.0
138,templga01,2016,8000000.0
139,harriga01,2016,1655880.0
140,hillge01,2016,8000000.0
141,niangge01,2016,650000.0
142,papagge01,2016,2202240.0
143,greenge01,2016,1410598.0
144,hendege02,2016,9000000.0
145,antetgi01,2016,2995420.0
146,robingl02,2016,1050500.0
147,dragigo01,2016,15891725.0
148,haywago01,2016,16073140.0
149,dienggo01,2016,2348782.0
150,monrogr01,2016,17145838.0
151,barneha02,2016,22116750.0
152,whiteha01,2016,22116750.0
153,ellenhe01,2016,1704120.0
154,clarkia01,2016,1015696.0
155,mahinia01,2016,16000000.0
156,shumpim01,2016,9662922.0
157,canaais01,2016,1015696.0
158,thomais02,2016,6587131.0
159,whiteis01,2016,1074145.0
160,smithis01,2016,0.0
161,zubaciv01,2016,1034865.0
162,bareajo01,2016,0.0
163,redicjj01,2016,0.0
164,smithjr01,2016,0.0
165,parkeja01,2016,5374320.0
166,crowdja01,2016,6286408.0
167,okafoja01,2016,4788840.0
168,laymaja01,2016,600000.0
169,poeltja01,2016,0.0
170,crawfja01,2016,13253012.0
171,murraja01,2016,3210840.0
172,nelsoja01,2016,4540525.0
173,ennisja01,2016,2898000.0
174,hardeja01,2016,26540100.0
175,johnsja01,2016,4000000.0
176,jonesja02,2016,1551659.0
177,mcadoja01,2016,980431.0
178,youngja01,2016,1825200.0
179,greenja01,2016,980431.0
180,dudleja01,2016,10470000.0
181,sullija01,2016,5628000.0
182,martija01,2016,1286160.0
183,smithja02,2016,5000000.0
184,terryja01,2016,1551659.0
185,mcgeeja01,2016,1403611.0
186,brownja02,2016,4743000.0
187,greenje02,2016,15000000.0
188,teaguje01,2016,8000000.0
189,witheje01,2016,1015696.0
190,grantje01,2016,980431.0
191,lambje01,2016,7000000.0
192,linje01,2016,11483254.0
193,grantje02,2016,1643040.0
194,bayleje01,2016,9424084.0
195,butleji01,2016,17552209.0
196,noahjo01,2016,17000000.0
197,meeksjo01,2016,6540000.0
198,harrijo01,2016,980431.0
199,inglejo01,2016,2100000.0
200,johnsjo02,2016,11000000.0
201,youngjo01,2016,0.0
202,bolomjo01,2016,600000.0
203,embiijo01,2016,4826160.0
204,lauvejo01,2016,1709719.0
205,hensojo01,2016,12267606.0
206,jenkijo01,2016,1050961.0
207,lucasjo02,2016,0.0
208,walljo01,2016,15756438.0
209,leuerjo01,2016,10991957.0
210,jerebjo01,2016,5000000.0
211,valanjo01,2016,14382023.0
212,simmojo02,2016,874636.0
213,clarkjo01,2016,12500000.0
214,hilljo01,2016,4000000.0
215,mcraejo01,2016,874636.0
216,mickejo01,2016,1223653.0
217,caldejo01,2016,7708427.0
218,huestjo01,2016,1191480.0
219,mcrobjo01,2016,5782450.0
220,richajo01,2016,874636.0
221,holidjr01,2016,11000000.0
222,hernaju01,2016,1987440.0
223,randlju01,2016,3267120.0
224,anderju01,2016,1514160.0
225,hamilju01,2016,3000000.0
226,holidju01,2016,1015696.0
227,winslju01,2016,2593440.0
228,nurkiju01,2016,1921320.0
229,mcdankj01,2016,0.0
230,townska01,2016,5960160.0
231,leonaka01,2016,17638063.0
232,feldeka01,2016,543471.0
233,olynyke01,2016,3094013.0
234,walkeke02,2016,12000000.0
235,farieke01,2016,12078652.0
236,bazemke01,2016,15730337.0
237,caldwke01,2016,3678319.0
238,duranke01,2016,26540100.0
239,loveke01,2016,21165675.0
240,serapke01,2016,1800000.0
241,looneke01,2016,1182840.0
242,middlkh01,2016,15200000.0
243,thompkl01,2016,16663575.0
244,koufoko01,2016,8046500.0
245,dunnkr01,2016,3872520.0
246,humphkr01,2016,8630000.0
247,porzikr01,2016,4317720.0
248,anderky01,2016,1192080.0
249,korveky01,2016,5239437.0
250,lowryky01,2016,12000000.0
251,oquinky01,2016,3918750.0
252,singlky01,2016,4837500.0
253,wiltjky01,2016,543471.0
254,irvinky01,2016,17638063.0
255,aldrila01,2016,20575005.0
256,thomala01,2016,6191000.0
257,gallola01,2016,5200000.0
258,allenla01,2016,3500000.0
259,barbole01,2016,4000000.0
260,jamesle01,2016,30963450.0
261,willilo02,2016,0.0
262,mbahalu01,2016,2203000.0
263,noguelu01,2016,1921320.0
264,scolalu01,2016,5000000.0
265,babbilu01,2016,1227286.0
266,denglu01,2016,18000000.0
267,richama01,2016,1439880.0
268,brogdma01,2016,875000.0
269,delanma01,2016,2500000.0
270,beaslma01,2016,1627320.0
271,ginobma01,2016,14000000.0
272,gasolma01,2016,21165675.0
273,huertma01,2016,1500000.0
274,gortama01,2016,12000000.0
275,belinma01,2016,6333333.0
276,morrima03,2016,4625000.0
277,smartma01,2016,3578880.0
278,thornma01,2016,1315448.0
279,hezonma01,2016,3909840.0
280,morrima02,2016,7400000.0
281,chrisma01,2016,2941440.0
282,speigma01,2016,1403611.0
283,plumlma02,2016,543471.0
284,willima02,2016,12250000.0
285,plumlma01,2016,2328530.0
286,barnema02,2016,6508351.0
287,dellama01,2016,9607500.0
288,harklma01,2016,0.0
289,ndourma01,2016,543471.0
290,artesro01,2016,1551659.0
291,leoname01,2016,9213484.0
292,beaslmi01,2016,1403611.0
293,cartemi01,2016,3183526.0
294,gbinimi01,2016,650000.0
295,kiddgmi01,2016,13000000.0
296,conlemi01,2016,26540100.0
297,dunlemi02,2016,4837500.0
298,millemi01,2016,3500000.0
299,muscami01,2016,1015696.0
300,scottmi01,2016,3333333.0
301,plumlmi01,2016,12400000.0
302,kuzmimi01,2016,2898000.0
303,teletmi01,2016,10500000.0
304,ellismo01,2016,10763500.0
305,harremo01,2016,1045000.0
306,turnemy01,2016,2380440.0
307,bjeline01,2016,3800000.0
308,noelne01,2016,4384490.0
309,collini01,2016,3750000.0
310,youngni01,2016,5443918.0
311,batumni01,2016,20869566.0
312,brussni01,2016,543471.0
313,stausni01,2016,2993040.0
314,jokicni01,2016,1358500.0
315,mirotni01,2016,5782450.0
316,vucevni01,2016,11750000.0
317,vonleno01,2016,2751360.0
318,powelno01,2016,874636.0
319,asikom01,2016,9904494.0
320,casspom01,2016,3149524.0
321,porteot01,2016,5893981.0
322,tuckepj01,2016,0.0
323,siakapa01,2016,1196040.0
324,connapa01,2016,874636.0
325,beverpa01,2016,6000000.0
326,mccawpa01,2016,543471.0
327,pattepa01,2016,6050000.0
328,millspa02,2016,0.0
329,gasolpa01,2016,15500000.0
330,georgpa01,2016,18100000.0
331,millspa01,2016,20072033.0
332,piercpa01,2016,3527920.0
333,zipsepa01,2016,750000.0
334,jackspi01,2016,191810.0
335,acyqu01,2016,2965505.0
336,rondora01,2016,14000000.0
337,chrisra01,2016,1052342.0
338,sessira01,2016,6000000.0
339,foyera01,2016,2500000.0
340,vaughra01,2016,1811040.0
341,netora01,2016,877800.0
342,feltora01,2016,1551659.0
343,bullore01,2016,2255644.0
344,jacksre01,2016,14956522.0
345,jefferi01,2016,2500000.0
346,holmeri01,2016,1024000.0
347,rubiori01,2016,13400000.0
348,covinro01,2016,1015696.0
349,lopezro01,2016,13219250.0
350,hoodro01,2016,1406520.0
351,mcgruro01,2016,543471.0
352,stuckro01,2016,7000000.0
353,bakerro01,2016,543471.0
354,holliro01,2016,1395600.0
355,hibbero01,2016,5000000.0
356,gayru01,2016,13333333.0
357,goberru01,2016,2121287.0
358,westbru01,2016,26540100.0
359,anderry01,2016,18735364.0
360,kellyry01,2016,713305.0
361,mejrisa01,2016,874636.0
362,dekkesa01,2016,1720560.0
363,vujacsa01,2016,1410598.0
364,kilpase01,2016,980431.0
365,chrisse01,2016,543471.0
366,ibakase01,2016,12250000.0
367,rodrise01,2016,6800000.0
368,curryse01,2016,2898000.0
369,muhamsh01,2016,3046299.0
370,napiesh01,2016,1350120.0
371,livinsh01,2016,5782450.0
372,mcclesh01,2016,543471.0
373,macksh01,2016,2433334.0
374,labissk01,2016,1188840.0
375,hillso01,2016,11709603.0
376,dinwisp01,2016,726672.0
377,hawessp01,2016,5782450.0
378,johnsst04,2016,2969880.0
379,curryst01,2016,12112359.0
380,zimmest01,2016,950000.0
381,novakst01,2016,1551659.0
382,adamsst01,2016,3140517.0
383,mccontj01,2016,0.0
384,warretj01,2016,0.0
385,gibsota01,2016,8950000.0
386,blackta01,2016,6191000.0
387,joneste01,2016,1207194.0
388,rosste01,2016,10000000.0
389,roziete01,2016,1906440.0
390,sefolth01,2016,4000000.0
391,youngth01,2016,12078652.0
392,robinth01,2016,1050961.0
393,makerth01,2016,2568600.0
394,splitti01,2016,8250000.0
395,fraziti01,2016,2090000.0
396,hardati02,2016,2281605.0
397,quartti01,2016,543471.0
398,mozgoti01,2016,16000000.0
399,luwawti01,2016,1326960.0
400,harrito02,2016,17200000.0
401,satorto01,2016,2870813.0
402,allento01,2016,5000000.0
403,parketo01,2016,14445313.0
404,snellto01,2016,2368327.0
405,grahatr01,2016,543471.0
406,arizatr01,2016,7800000.0
407,booketr01,2016,9250000.0
408,burketr01,2016,3386597.0
409,lylestr01,2016,2340600.0
410,thomptr01,2016,15330435.0
411,danietr01,2016,3332940.0
412,willitr02,2016,652165.0
413,lawsoty01,2016,1315448.0
414,ennisty01,2016,1733880.0
415,johnsty01,2016,5628000.0
416,ulisty01,2016,918369.0
417,zellety01,2016,8000000.0
418,evansty01,2016,10203755.0
419,chandty01,2016,12415000.0
420,jonesty01,2016,1339680.0
421,hasleud01,2016,4000000.0
422,oladivi01,2016,6552960.0
423,cartevi01,2016,4264057.0
424,baldwwa01,2016,1793760.0
425,ellinwa01,2016,6000000.0
426,johnswe01,2016,5628000.0
427,matthwe02,2016,17145838.0
428,bartowi01,2016,3533333.0
429,caulewi01,2016,3551160.0
430,reedwi02,2016,0.0
431,hernawi01,2016,1375000.0
432,chandwi01,2016,11233146.0
433,lavinza01,2016,2240880.0
434,randoza01,2016,10000000.0
435,pachuza01,2016,2898000.0
