,player_id,playing_season,salary
1071,okoboel01,2018,1238464.0
1072,mudiaem01,2018,4294479.0
1073,kanteen01,2018,19264603.0
1074,bledser01,2018,15000000.0
1075,gordoer01,2018,13500375.0
1076,moreler01,2018,309859.0
1077,ilyaser01,2018,7000000.0
1078,fournev01,2018,17000000.0
1079,turneev01,2018,17868853.0
1080,jacksfr01,2018,1378242.0
1081,kaminfr01,2018,3627842.0
1082,ntilila01,2018,4155720.0
1083,vanvlfr01,2018,8653847.0
1084,korkmfu01,2018,1740000.0
1085,templga01,2018,8000000.0
1086,clarkga01,2018,674122.0
1087,harriga01,2018,16517857.0
1088,hillge01,2018,19000000.0
1089,kingge03,2018,77250.0
1090,niangge01,2018,1512601.0
1091,greenge01,2018,1512601.0
1092,antetgi01,2018,24157304.0
1093,robingl02,2018,4075000.0
1094,dragigo01,2018,18109175.0
1095,haywago01,2018,31214295.0
1096,dienggo01,2018,15170787.0
1097,allengr01,2018,2076960.0
1098,monrogr01,2018,2410167.0
1099,yabusgu01,2018,2667600.0
1100,diallha01,2018,838464.0
1101,barneha02,2018,24107258.0
1102,gilesha01,2018,2207040.0
1103,whiteha01,2018,24434262.0
1104,ellenhe01,2018,2199311.0
1105,clarkia01,2018,1757429.0
1106,mahinia01,2018,16000000.0
1107,anigbik01,2018,1349383.0
1108,shumpim01,2018,11011234.0
1109,bongais01,2018,1000000.0
1110,briscis01,2018,838464.0
1111,harteis01,2018,838464.0
1112,hicksis01,2018,77250.0
1113,thomais02,2018,2029463.0
1114,smithis01,2018,0.0
1115,rabbiv01,2018,1378242.0
1116,zubaciv01,2018,1544951.0
1117,bareajo01,2018,0.0
1118,redicjj01,2018,0.0
1119,macurjp01,2018,0.0
1120,parkeja01,2018,20000000.0
1121,evansja02,2018,1646400.0
1122,crowdja01,2018,7305825.0
1123,okafoja01,2018,1567007.0
1124,laymaja01,2018,1544951.0
1125,poeltja01,2018,0.0
1126,brunsja01,2018,1230000.0
1127,jonesja04,2018,77250.0
1128,crawfja01,2018,4698113.0
1129,murraja01,2018,3499800.0
1130,ennisja01,2018,1621415.0
1131,hardeja01,2018,30570000.0
1132,johnsja01,2018,14420700.0
1133,nunnaja01,2018,663255.0
1134,greenja01,2018,8066667.0
1135,dudleja01,2018,9530000.0
1136,terreja01,2018,77250.0
1137,martija01,2018,2416221.0
1138,jacksja02,2018,5922720.0
1139,blossja01,2018,77250.0
1140,vandeja01,2018,838464.0
1141,allenja01,2018,2034120.0
1142,smithja02,2018,5450000.0
1143,mcgeeja01,2018,2393887.0
1144,evansja01,2018,1455492.0
1145,adamsja01,2018,236854.0
1146,brownja02,2018,5169960.0
1147,morrija01,2018,77250.0
1148,tatumja01,2018,6700800.0
1149,greenje02,2018,2393887.0
1150,teaguje01,2018,19000000.0
1151,grantje01,2018,8333333.0
1152,lambje01,2018,7000000.0
1153,linje01,2018,12516746.0
1154,grantje02,2018,2639313.0
1155,robinje01,2018,3050160.0
1156,bayleje01,2018,8575916.0
1157,carteje01,2018,838464.0
1158,butleji01,2018,19841627.0
1159,noahjo01,2018,20261172.0
1160,chealjo01,2018,77250.0
1161,harrijo01,2018,8333333.0
1162,inglejo01,2018,12545455.0
1163,embiijo01,2018,25467250.0
1164,collijo01,2018,2299080.0
1165,hensojo01,2018,10577466.0
1166,walljo01,2018,19169800.0
1167,motlejo01,2018,77250.0
1168,willijo04,2018,127250.0
1169,leuerjo01,2018,10002681.0
1170,boldejo01,2018,1690000.0
1171,jerebjo01,2018,2165481.0
1172,valanjo01,2018,16539326.0
1173,isaacjo01,2018,4969080.0
1174,simmojo02,2018,6000000.0
1175,belljo01,2018,1378242.0
1176,clarkjo01,2018,12500000.0
1177,loydjo01,2018,77250.0
1178,mcraejo01,2018,77250.0
1179,caldejo01,2018,2393887.0
1180,hartjo01,2018,1655160.0
1181,jacksjo02,2018,6041520.0
1182,okogijo01,2018,2163600.0
1183,richajo01,2018,9367200.0
1184,holidjr01,2018,26641111.0
1185,hernaju01,2018,2166360.0
1186,randlju01,2018,8641000.0
1187,anderju01,2018,2516047.0
1188,holidju01,2018,4500000.0
1189,jacksju01,2018,2807880.0
1190,pattoju01,2018,2667600.0
1191,winslju01,2018,3448926.0
1192,nurkiju01,2018,11111111.0
1193,townska01,2018,7839435.0
1194,leonaka01,2018,23114066.0
1195,bateske01,2018,838464.0
1196,olynyke01,2018,13537527.0
1197,walkeke02,2018,12000000.0
1198,farieke01,2018,14242782.0
1199,willike04,2018,838464.0
1200,bazemke01,2018,18089888.0
1201,caldwke01,2018,12000000.0
1202,duranke01,2018,30000000.0
1203,huertke01,2018,2250960.0
1204,knoxke01,2018,3744840.0
1205,loveke01,2018,24119025.0
1206,looneke01,2018,1567007.0
1207,birchkh01,2018,1378242.0
1208,middlkh01,2018,13000000.0
1209,thomakh01,2018,838464.0
1210,thompkl01,2018,18988725.0
1211,koufoko01,2018,8739500.0
1212,antetko01,2018,77250.0
1213,dunnkr01,2018,4221000.0
1214,anderky01,2018,8641000.0
1215,korveky01,2018,7560000.0
1216,kuzmaky01,2018,1689840.0
1217,lowryky01,2018,32700000.0
1218,oquinky01,2018,4449000.0
1219,irvinky01,2018,20099189.0
1220,aldrila01,2018,22347015.0
1221,stephla01,2018,4449000.0
1222,thomala01,2018,7119650.0
1223,shamela01,2018,1705920.0
1224,gallola01,2018,7000000.0
1225,markkla01,2018,4536120.0
1226,jamesle01,2018,35654150.0
1227,walkelo01,2018,2360160.0
1228,balllo01,2018,7461960.0
1229,brownlo01,2018,800000.0
1230,willilo02,2018,0.0
1231,mbahalu01,2018,4320500.0
1232,doncilu01,2018,6569040.0
1233,kennalu01,2018,3275280.0
1234,kornelu01,2018,1619260.0
1235,denglu01,2018,16747954.0
1236,richama01,2018,1569360.0
1237,brogdma01,2018,1544951.0
1238,beaslma01,2018,1773840.0
1239,monkma01,2018,3447480.0
1240,gasolma01,2018,24119025.0
1241,gortama01,2018,13565218.0
1242,belinma01,2018,6153846.0
1243,derrima01,2018,77250.0
1244,morrima03,2018,5375000.0
1245,smartma01,2018,11160716.0
1246,hezonma01,2018,6500000.0
1247,fultzma01,2018,8339880.0
1248,morrima02,2018,9173294.0
1249,chrisma01,2018,3206160.0
1250,brookma01,2018,1656092.0
1251,baglema01,2018,7314960.0
1252,willima02,2018,14087500.0
1253,plumlma01,2018,12917808.0
1254,dellama01,2018,9607500.0
1255,harklma01,2018,0.0
1256,klebima01,2018,1378242.0
1257,frazime01,2018,1050000.0
1258,leoname01,2018,10595506.0
1259,beaslmi01,2018,3500000.0
1260,cartemi01,2018,1468082.0
1261,kiddgmi01,2018,13000000.0
1262,bridgmi01,2018,3557400.0
1263,conlemi01,2018,30521115.0
1264,muscami01,2018,5000000.0
1265,scottmi01,2018,4320500.0
1266,bridgmi02,2018,3206640.0
1267,plumlmi01,2018,12400000.0
1268,teodomi01,2018,6300000.0
1269,robinmi01,2018,1485440.0
1270,morrimo01,2018,1349383.0
1271,harremo01,2018,6000000.0
1272,wagnemo01,2018,1764240.0
1273,turnemy01,2018,3294994.0
1274,mitrona01,2018,0.0
1275,bjeline01,2018,6500000.0
1276,noelne01,2018,1757429.0
1277,batumni01,2018,24000000.0
1278,stausni01,2018,2161886.0
1279,jokicni01,2018,25467250.0
1280,mirotni01,2018,12500000.0
1281,vucevni01,2018,12750000.0
1282,vonleno01,2018,1621415.0
1283,powelno01,2018,9367200.0
1284,anunoog01,2018,1952760.0
1285,spellom01,2018,1622520.0
1286,casspom01,2018,2176260.0
1287,porteot01,2018,26011913.0
1288,tuckepj01,2018,0.0
1289,siakapa01,2018,1544951.0
1290,connapa01,2018,1641000.0
1291,beverpa01,2018,5027028.0
1292,mccawpa01,2018,964104.0
1293,pattepa01,2018,5451600.0
1294,millspa02,2018,0.0
1295,gasolpa01,2018,17133285.0
1296,georgpa01,2018,30560700.0
1297,millspa01,2018,29230769.0
1298,doziepj01,2018,77250.0
1299,pondequ01,2018,2165481.0
1300,cookqu01,2018,1544951.0
1301,rondora01,2018,9000000.0
1302,netora01,2018,2100000.0
1303,alkinra01,2018,77250.0
1304,spaldra01,2018,0.0
1305,feltora01,2018,2393887.0
1306,bullore01,2018,2500000.0
1307,jacksre01,2018,17043478.0
1308,holmeri01,2018,1600520.0
1309,rubiori01,2018,14800000.0
1310,covinro01,2018,10464092.0
1311,williro04,2018,1656600.0
1312,lopezro01,2018,14357750.0
1313,kurucro01,2018,1690000.0
1314,hoodro01,2018,3472887.0
1315,mcgruro01,2018,1544951.0
1316,bakerro01,2018,4697823.0
1317,holliro01,2018,2470356.0
1318,onealro01,2018,1378242.0
1319,gayru01,2018,10087200.0
1320,goberru01,2018,23491573.0
1321,westbru01,2018,35665000.0
1322,anderry01,2018,20421546.0
1323,arcidry01,2018,1349383.0
1324,broekry01,2018,838464.0
1325,mejrisa01,2018,2098196.0
1326,dekkesa01,2018,2760094.0
1327,ojelese01,2018,1378242.0
1328,ibakase01,2018,21666667.0
1329,curryse01,2018,2795000.0
1330,napiesh01,2018,1942422.0
1331,gilgesh01,2018,3375360.0
1332,miltosh01,2018,77250.0
1333,harrish01,2018,1325531.0
1334,livinsh01,2018,8307692.0
1335,macksh01,2018,2512601.0
1336,thornsi01,2018,1378242.0
1337,labissk01,2018,1544951.0
1338,hillso01,2018,12763467.0
1339,dinwisp01,2018,1656092.0
1340,johnsst04,2018,3940401.0
1341,curryst01,2018,37457154.0
1342,brownst02,2018,1378242.0
1343,adamsst01,2018,24157304.0
1344,mykhasv01,2018,1487694.0
1345,leaftj01,2018,0.0
1346,mccontj01,2018,0.0
1347,warretj01,2018,0.0
1348,gibsota01,2018,14000000.0
1349,fergute01,2018,2118840.0
1350,rosste01,2018,10500000.0
1351,roziete01,2018,3050389.0
1352,sefolth01,2018,5250000.0
1353,youngth01,2018,13764045.0
1354,pinsoth01,2018,77250.0
1355,bryanth01,2018,1378242.0
1356,welshth01,2018,77250.0
1357,makerth01,2018,2799720.0
1358,fraziti01,2018,1832107.0
1359,hardati02,2018,17325000.0
1360,luwawti01,2018,1880268.0
1361,harrito02,2018,14800000.0
1362,satorto01,2018,3129187.0
1363,bradlto01,2018,1679520.0
1364,parketo01,2018,5000000.0
1365,snellto01,2018,10607143.0
1366,craigto01,2018,2000000.0
1367,youngtr01,2018,5363280.0
1368,grahatr01,2018,1512601.0
1369,duvaltr01,2018,77250.0
1370,arizatr01,2018,15000000.0
1371,burketr01,2018,1795015.0
1372,lylestr01,2018,3364249.0
1373,thomptr01,2018,17469565.0
1374,caupatr01,2018,77250.0
1375,danietr01,2018,3258539.0
1376,willitr02,2018,77250.0
1377,cavanty01,2018,77250.0
1378,dorsety01,2018,1378242.0
1379,johnsty01,2018,19245370.0
1380,lydonty01,2018,1874640.0
1381,evansty01,2018,12400000.0
1382,wallaty01,2018,1349383.0
1383,chandty01,2018,13585000.0
1384,jonesty01,2018,2444052.0
1385,hasleud01,2018,2393887.0
1386,oladivi01,2018,21000000.0
1387,cartevi01,2018,2393887.0
1388,edwarvi01,2018,0.0
1389,baldwwa01,2018,1544951.0
1390,ellinwa01,2018,8653076.0
1391,seldewa01,2018,1544951.0
1392,cartewe01,2018,4446840.0
1393,iwundwe01,2018,1378242.0
1394,johnswe01,2018,6134000.0
1395,matthwe02,2018,19360228.0
1396,bartowi01,2018,11830358.0
1397,caulewi01,2018,4696874.0
1398,hernawi01,2018,1496500.0
1399,chandwi01,2018,12800562.0
1400,matenya01,2018,385000.0
1401,ferreyo01,2018,3000000.0
1402,watanyu01,2018,77250.0
1403,colliza01,2018,3628920.0
1404,lavinza01,2018,19500000.0
1405,loftoza01,2018,77250.0
1406,pachuza01,2018,2393887.0
1407,smithzh01,2018,2615160.0
